"ArtistID","Handle","Location","Country","Birthdate","RealName","Website","Info","Alive"
3322,Okkie,,nl,,,,,1
3323,Ole-Marius Pettersen,,no,,,,Member of Prosonix.,1
3324,Oliver,,gb,,Oliver Lomax,,,1
3326,OMD,,,,,,,1
3327,OMP (One Man Project),,,,,,,1
3328,Omri,,gb,,Omri Suleiman,,,1
3329,Oms,,,,,,,1
3330,One Man Army,,,,,,,1
3331,OOO:Pure,,pl,,Îukasz Bogusz,,,1
3332,Op3rator,,,,,,,1
3333,Opal,,pl,,Radek Opalinski,,,1
3334,Optic,,no,,Hans Ingar Johansen,,,1
3336,Oracle Soul,,ca,,,,,1
3337,Orbit,,dk,,,,,1
3338,Orcan,,sk,,Stefan Uram,,,1
3339,Orgy,,,,,,,1
3340,ORiON,,,,,,,1
3341,Osaporsas,,fi,,,,,1
3342,Osmic,,fi,,,,,1
3343,Osmosis,,,,,,,1
3344,Othon,,is,,,,,1
3345,Out run,,,,,,,1
3346,Outshined,Lammi,fi,,Niko Koivisto,,,1
3347,Outzider,,no,,Christer Børge Lunde,,,1
3348,Overflow,,fr,,Olivier Gout,,,1
3350,Paco,,,,,,,1
3353,PAM,,fi,,Aki Sopanen,,,1
3354,Panduh,,us,,Jonathan Jason Sy,,,1
3355,Paradigma,,,,,,,1
3356,Paranoyak,,,,,,,1
3358,Parmesan,,,,,,,1
3359,Parmesan Feat  Gojita,,,,,,,1
3361,Patrick Geg & Lukasz Maz,,,,,,,1
3362,Patrick Groove,,,,,,,1
3363,Paul Norman,,gb,,,,,1
3365,Payne,Marburg,de,,Christian Loos,,Member/founder of [url=http://www.braincontrol.org/]Braincontrol[/url],1
3366,Peacemaker,Germany,de,,,,,1
3367,Pedro and Logos,,,,,,,1
3368,Perro,,fi,,,,,1
3370,Pet,,,,,,,1
3371,Peter Liepa,,ca,,,,,1
3373,Peters,,pl,,Piotr Budyn,,,1
3374,Peter Thierolf,,de,,,,,1
3375,Petr Mikovec,,,,,,,1
3378,Phaze,,,,,,,1
3379,Juxtapose,,se,,Hampus Jakobsson,,Function: Entertainer,1
3380,Phenixir,,,,,,,1
3381,Phil Bak,,gb,,,,,1
3382,Phil,,,,,,,1
3383,Philippe Marchiset,,fr,,,,,1
3384,Phoenix [DE],,de,,Andre Hoeppner,,,1
3385,Phonex,,fi,,,,,1
3386,Phred,,ch,,Philipp Keller,,,1
3389,Pierrick,,,,,,,1
3390,Piezo,,,,,,,1
3391,Pink velvet,,,,,,,1
3392,Pinza,,fi,,Santeri Pilli,,,1
3393,Piscis,,,,,,,1
3394,Pitty,,de,,Robert S. Bielenstein,,,1
3395,Plastiz,,,,,,,1
3396,Platon42,,gb,,Christopher P. Hodges,,,1
3397,Platonist,,se,,Jonas Loman,,,1
3398,Player One,,,,Sam Behm,,,1
3399,Playtrip,,il,,,,,1
3400,PLZI,,,,,,,1
3401,Pokemoz,Hemsbünde,de,,Marc Krupp,,,1
3402,Pop,,,,,,,1
3403,Posdnuos,,,,,,,1
3404,Posture,,ca,,,,Posture (ex-Everyone Everywhere),1
3405,Pothead Pixie,,NO,,Benjamin Bruheim,,,1
3406,Powa,,,,,,,1
3408,Powerhouse Software,,,,,,,1
3409,Powerlaxen,,,,,,,1
3410,Power of Creation,,no,,,,,1
3411,Pr0teus,,,,,,,1
3412,Pratter,,,,,,,1
3413,PRI,,de,,Volker Meitz,,,1
3414,Priest,,pl,,Bartosz Sierocinski,,,1
3415,Prob,,fi,,Jani Niiranen,,,1
3416,Project359,,,,,,,1
3418,Prophecy,,fi,,Tero Tarkiainen,,,1
3419,Proswell,,,,,,,1
3420,Protas,,pl,,Piotr Protasiuk,,,1
3421,Prowler,,,,,,,1
3422,Psa,,,,,,,1
3423,Psilodump,,se,,Simon Rahm,,"aka Psilodumpter.

// no scene relevance (apart from doing stuff with Dubmood, and 8BPC)",1
3424,Psimon,,no,,Kjetil Carlsen,,,1
3425,Psitron,,se,,Tim Söderström,,,1
3426,PSK,,pl,,Piotr Skórka,,,1
3427,Psyabu,,de,,André Busek,,,1
3428,Psychofreud,,,,,,,1
3430,Psygnosys,,,,,,,1
3431,Psylent Buddhi,,dk,,Kasper Wensgaard,,,1
3433,Pupu,,,,,,,1
3434,Pyrex,,de,,,,,1
3435,Pyro,,,,,,,1
3436,Qman,,,,,,,1
3437,Quan and Evony,,se,,,,,1
3438,Quazz,,de,,,,,1
3439,Quick,,se,,Erik Jansson,,,1
3440,Qwart,,de,,,,,1
3441,Racoon,,se,,,,,1
3446,Raffaele Cecco,London,gb,,,,"Raffaele Cecco is a British video games developer who has created numerous video games since 1984, including Cybernoid and Exolon. He grew up in Tottenham in North London.

Due to the popularity of Cecco's video games he was asked to write a monthly diary for CRASH magazine, the first installment being 15 April 1988.[1] The diary documented the development of Stormlord.

He first started programming on a ZX81 and his first release was Cop-Out, published by Mikro-Gen in 1986.

These are games that Cecco has developed or been closely associated with.

• Equinox (1986, Mikro-Gen)
• Exolon (1987, Hewson Consultants)
• Cybernoid (1988, Hewson Consultants)
• Stormlord (1989, Hewson Consultants)
• First Samurai (1991, Vivid Image)

A compilation of his games, Cecco's Collection, was released by Hewson in 1990, and includes Exolon, Cybernoid, Cybernoid II, and Stormlord. Your Sinclair awarded this compilation 92%, describing it as a fine three-year collection of Cecco's achievements and a succinct history of Spectrum programming to that date. The reviewer, Andy Ide, also considered Cecco as one of the Spectrum's biggest stars.",1
3448,soundTeMP,,jp,,,,"SoundTeMP is a Korean team of video game music composers. Formed in 1992, they have been creating soundtracks for MMORPG computer games. By 2002, their work in Ragnarok Online (a highly acclaimed early MMORPG) made them famous. Their most recent work is in Granado Espada.

Another international MMORPG using game music from SoundTeMP since 2003 is FlyFF, which comes from Korea as well.

[url=http://en.wikipedia.org/wiki/SoundTeMP]source[/url]",1
3449,Rainbow,,se,,Ola Ljungars ,,,1
3450,RAiNER,,,,,,,1
3451,Rainman,,nl,,,,,1
3452,Ramirezprx,,,,,,,1
3453,Extremer,,de,,Ramiro Vaca,,Interview: http://www.remix64.com/interview_ramiro_vaca.html,1
3454,Ramosa,,dk,,Jacob Ramskov,,,1
3455,Random,Stockholm,se,,William Rickman,,,1
3456,Randor,,fi,,Jussi Tunkkari,,,1
3457,Ranger Rick,,us,,Benjamin Reed,,,1
3458,Ras Bolding,,,,,,,1
3459,Rasmussen,,,,,,,1
3460,Raster,Prostějově,cz,,Radek Štěrba,,"Radek 'Raster' Štěrba was ""one-man band"": coder, musician and graphic artist. Author of Raster Music Tracker program and many production of Forever floor. Helped with Atari800 emulator. Previously, was the author / co-author of games such as: Android, Imagine, Naturix and several small demos. Member Of C.P.U. and Atari Club ""Prostějov"". Gave essentially the Czech disk magazine ""Flop"" for Atari XL/XE. Co-author of several hardware extensions: SDRIVE, S / XEGS RAMCART 128KB and Multi Joy 8/16 (plus a few games under MultiJoy: Cervi, Cervi 2, Shoot`em All, Multris and others).

Raster could meet every year at the party Atariada and Forever, also appeared on some Polish gatherings. Sometimes AtariAge forum frequented.",0
3461,Rauli,,,,,,,1
3463,Rave-N,,ar,,,,,1
3464,Razmo,,dk,,Jess D. Skov-Nielsen,,,1
3465,Skitz,,,,Paul Hadrill,,Dupe of [artist]1364[/artist].,0
3466,Raz,,,,,,,1
3467,rc55,,gb,,Ruairi Fullam,,,1
3468,Pete,,au,,,,,1
3472,Replay,,ca,,Ryan Weekes,,,1
3473,Resonance,,,,,,,1
3474,Resonatix,,fi,,Jani,,,1
3475,Retro [FI],,fi,,,,,1
3476,Revel Craft,,,,,,,1
3477,Reverb,,,,,,,1
3478,Reverse,,fr,,Sébastien Atoch,,,1
3479,Revisor,,pl,,Bartosz Bartoszewicz,,,1
3480,Pill,,,,,,,1
3484,Rhys H,,,,,,,1
3486,Richard Munns,,,,,,,1
3487,Rick Millson,,us,,,,,1
3488,Ricky Martin,,fi,,Johan Kristian Halin,,,1
3489,Ric,,fr,,Eric Boisson,,,1
3491,Riley,,,,,,,1
3492,Rimbo,,us,,Jimmy Rimmer,,,1
3493,Riotbot,,fi,,,,"Riotbot is a robot engineered specifically for electronic music creation. It's basically an old model from 1980 and was manufactured in Finland. Since basic functionalities were programmed and self-awareness was achieved, it started learning by creating music in varying genres in mid nineties using tracker software and a computer. After hearing productions from hard techno labels, it started to upgrade its circuits and began reprogramming itself. As soon as it escaped from its manufacturers, it started DJing hard pounding techno with aggressive mixing style in national events and was already producing tracks with a more serious attitude. Its first release was a participation to Chris Liebing's (CLR) remix competition in 2004, from which it got its track selected in top 4 of 400 entries. Its sound can be recognized from dark atmospheric backgrounds with strong, more or less distorted beats.",1
3494,Rjv,,fi,,Otto Hassinen,,,1
3495,RM,,fi,,Johan Kristian Halin,,,1
3496,Rob Allen,,,,,,,1
3497,Robbfritt,,,,,,,1
3498,Robert A. Allen,,us,,,,,1
3500,Robin,,,,,,,1
3501,Robiz and valkyrah,,,,,,,1
3502,Robotnicka,,,,,,,1
3503,Rob Steptoe,,,,,,,1
3504,Rogue,,NL,,Martijn Wenting,,,1
3505,Role Model,,,,,,,1
3506,Rolemusic,,es,,,,,1
3507,Rolex,,no,,Thomas Alexander Vaags,,,1
3508,Roly,,fi,,Ari Ruotsalainen,,,1
3511,Ron,,,,,,,1
3512,Roy B Kyan,,,,,,,1
3513,Roy Glover,,,,,,,
3514,Rozzoe,,no,,Roy Jacobsen,,,1
3515,RTS,,de,,,,,1
3517,Rubberbrain,,fi,,,,,1
3518,Rudee,,no,,Eirik Vea,,,1
3519,Rudolf Stember,,de,,,,,1
3520,Rudwolf Black,,,,,,,1
3521,Ruedi Hugentobler,,,,,,,1
3522,Ruiner Starlost,,,,,,,1
3523,Rune C.,,dk,,,,,1
3524,Groms,,no,,Rune Gausdal,,,1
3525,Ryan Ross,,,,,,,1
3528,Salt,,,,,,,1
3529,Sample1,,,,,,,1
3530,SAMPLE2,,,,,,,1
3531,Samplemixer,,,,,,,1
3532,Sampler Vs Rolemusic,,,,,,,1
3533,Sam,,de,,Michael Steinseifer,,,1
3535,Sape,,fi,,Samuli Pöyhtäri,,,1
3536,Sarabi,,,,,,,1
3538,Sardokar,Paris,fr,,Nicholas Beetlestone,,"Sardokar is a computer musician whose composition styles range from fantasy rpg music to ambient.
He began tracking on impulse tracker 2 as an active member of an obscure demoscene music group called Shamo in the late nineties. Now part of The Beetlestones: http://myspace.com/thebeetlestones",1
3539,Sat,,,,,,,1
3540,Sauli,,fi,,,,,1
3541,Scamp,,de,,Simon Kissel,,,1
3543,Scanner,,se,,Janne Warnstam,,,1
3545,Scott Johnson,,,,,,,1
3546,Scotty,,,,,,,1
3547,SCS,,de,,,,aka Sid Chip Scratcher,1
3548,Seabrush,,,,,,,1
3549,Sebasu,,,,,,,1
3550,Sebuko,,de,,Peter Skutecki,,"aka Skupe, Shadow.",1
3551,Selectanovel,,de,,Matthias F. Kretzler,,,1
3552,Sense,,,,,,,1
3554,Seth,,,,,,,1
3555,Sf Prophesy,,,,,,,1
3556,Sfumato128,,,,,,,1
3557,Sgt Sinn,,,,,,,1
3558,Sh3,,,,,,,1
3559,Shade,,ca,,Darren Shady,,,1
3561,Shamrock,,de,,Kurt Brueckner,,,1
3562,Shangrahla,,,,,,,1
3563,ShawnM,,us,,Shawn M.,,,1
3564,Sheepset,,fr,,,,,1
3566,Shrift,,,,,,,1
3567,Shrimp,Linköping,se,,Hans Härröd,,,1
3568,Shthree,,,,,,,1
3569,Shyz,,pl,,Jakub Skorupa,,,1
3570,Siateknah,,,,,,Dupe of [artist]1540[/artist],1
3571,Sicknote,,de,,Timo Birmel,,Sicknote AKA Smart (Timo Birmel),1
3572,Silenci,,,,,,,1
3573,Silent Mode,,ch,,Mathias D. Ruch,,,1
3574,Silent Vengeance,,,,,,,1
3575,Silize,Sevilla,es,,Lucas Rodríguez Ureña,,,1
3576,Simen,,no,,Simen Solvang,,,1
3577,Simm,,,,,,,1
3578,Simon Berry,,gb,,,,,1
3579,Simon Speight,,,,,,,1
3580,SinCL,,jp,,,,"サイン・シィ・エル


音楽制作を生きがいにしています。
最近はシンセサイザーの作成からse制作まで。

これからも音をつくり続けることができたら、いいな。。。

出典:フリー百科事典『ウィキペディア(Wikipedia)系』的なの",1
3582,Sean Hiler,,,,,,,1
3583,Sir henry,,,,,,,1
3584,Siro,,,,,,,1
3586,Sivu,,,,,,,1
3587,Size,,no,,Jørund Pedersen,,,1
3588,Skeff,,de,,,,,1
3590,Skimmer,,se,,Peter,,,1
3592,Skope,,se,,Lennart Gomes,,,1
3593,Skybird,,,,,,,1
3594,Skylab,,,,,,,1
3595,Slash and alexg,,,,,,,1
3597,Slaves,Lublin,pl,,Sławomir Śledź,,"Co-founder of the Denomia group, he was a graphic designer (e.g. in the game ""Mental Age"") and swaper. Founder of the Taquart group (full of (mainly) the organizer's role), took part in their first productions: (Taquart Intro, Back to life or the Energy magazine). He participated in such computer meetings as: Visual Party 4, QuaST 1995, Silesian Atari Open, QuaST 1996, Rush Hours 1997, Intel Outside 4 (co-organizer as the Taquart group - conducted compoty on XL-XE), QuaST 1997, QuaST 1998, Summer Humans 2002.

He also took part in two music competitions organized by the Grayscale group.

Now:

- Manages the largest Polish portal dedicated to the computer scene: scene.pl.

- Takes active part in project tests: ASAP, FAIL.",1
3598,Relief,,,,,,,1
3599,Slimeball,,no,,Tuan Tran,,,1
3601,Sly,,de,,Carsten Hoffmeister,,,1
3602,Smith,,fr,,,,,1
3603,Smooth,,,,,,,1
3604,Smuggeldans 3000,,,,,,,
3605,Snare,,,,,,,1
3606,SNES,,fr,,Alexandre Le Rouvillois,,,1
3607,Snurre,,,,,,,1
3608,Solarc repe,,,,,,,1
3609,Solarkids,,se,,,,"K-Line, Martyn & Terese Hilton (Vocals)",1
3610,Solknight,,,,,,,1
3611,Solo and Miker,,,,,,,1
3612,Solo,,pl,,Jaroslaw Padula,,,1
3613,Solution Ngs,,,,,,,1
3614,Sombie,,,,,,,1
3616,Some1 and Prime,,,,,,,
3617,Some1 and Tear,,,,,,,
3618,Soney,,de,,Kai Schroeder,,,1
3619,Sonic Graffiti,,,,,,,1
3620,Sonic Remedy,,,,,,,1
3621,Sonic the hedgehog,,,,,,,1
3622,Sonox,,no,,Hans-Petter Dalsklev,,,1
3623,Sort of Expression,,,,,,,1
3624,SoTe,Warsaw,pl,,Adam Bienias,,,1
3625,Soul D,,,,,,,1
3626,Soundy,,fr,,Frédéric Condolo,,"Soundy aka Sound Aesthesis.

Originally from France, but now living in Canada.",1
3627,Soundburst,,gb,,Daniel White,,,1
3628,Soundwave,,fi,,Lasse Makkonen,,,1
3629,Source,,,,,,,1
3630,Spaceboy and Femke,,,,,,,1
3631,Space Harrier,,,,,,,1
3632,Space Haze,,,,,,,1
3633,Space Man,,,,,,,1
3634,Space Walk,,,,,,,1
3635,Sparky,,gb,,Dan Panke,,,1
3637,Spectra,,pl,,Marcin Białobrzewski,,,1
3638,Speedhead,,se,,Juha Mikael Söderqvist,,,1
3640,Speedstar,,pl,,Piotr Dziki,,,1
3641,Speedy,,de,,,,,1
3642,Sphenx,,fr,,,,,1
3643,Sphinx,,no,,Steinar Apalnes,,,1
3645,Spoon and Dac,,,,,,,1
3646,Spoon,,,,,,,1
3647,Spooney,,,,,,,1
3649,Srg,,,,,,,1
3650,S space fighter,,,,,,,
3651,St0ff,,,,,,,1
3652,Stamen,,fi,,,,,1
3653,Stanley,,,,,,,1
3654,Starbuck (T.G.),,de,,Torsten Gellrich,,,1
3655,Statler,,,,,,,1
3656,Stefan Hartwig,,de,,,,,1
3657,Stoned,,se,,,,,1
3658,Stony,,de,,Guido Steinborn,,,1
3659,Stote,,au,,,,,1
3660,Stratos,,fi,,Janne Oksanen,,,1
3662,Strike,,,,,,,1
3663,Strobeau,,,,,,,1
3664,Sts,,,,,,,1
3665,Stun,,it,,Thomas Becker,,,1
3668,Subversive Elements,,nl,,,,,1
3669,Subzero,,,,,,,1
3670,Sueno,,,,,,,1
3673,Sun,,fr,,Djamyang Nyema Ahni,,,1
3674,Sunrise over a Mad World,,,,,,,
3675,Superbee and Monty,,,,,,,1
3679,Sven Dc,,,,,,,1
3681,Swantti,,fi,,Svante Lehtinen,,,1
3683,Swt,,,,,,,1
3685,Sylph,,nl,,,,,1
3686,Syndrom and Fanta,,,,,,,1
3688,Synteesi,,fi,,Joonas Mäntynen,,,1
3689,Synthetic Spirit,,,,,,,1
3690,Synthor Adam Dunkels,,,,,,,1
3691,Syn-T-Size,,de,,Mirko Winter,,,1
3692,System85,,,,,,,1
3693,SyTeQ,,fi,,Timo Niittyniemi,,,1
3694,Takomo,,fi,,Otto Hassinen & Pekka Kokkonen,,"Takomo is the monicker of two young music enthusiasts from Finland, Pekka Kokkonen and [artist]3494[/artist]. Originally drawing influences from drum'n'bass, Takomo has been moving fluently from faster beats to the sounds of techno, dubstep, and most notably nuskool breakbeat.",1
3695,Tamat,,,,,,,1
3696,TAR,,de,,Torsten Burock,,,1
3697,Tarh,Moscow,ru,,Alexander Vasilyevsky,,,1
3698,Taron,,de,,,,,1
3699,Tatar,,rs,,,,"tatar/kosmoplovci is a darkambient/noize/drone producer from serbia, working and releasing his work through kosmoplovci.net projects, including free audio releases and videos. his work has been widely recognized and featured in many of kosmoplovci.net releases, adding a lots to kosmoplovci global recognition as one of the most important freelance art/music/demoscene groups.  source: http://www.last.fm/music/tatar/",1
3700,Tayga,,,,,,,1
3701,TBB,,fi,,Tero Hilpinen,,,1
3702,Tbob,,be,,Valentin Boigelot,,,1
3704,Tog,,be,,Simon Boigelot,,,1
3705,Tbov,,,,,,,1
3707,Teajay,,fr,,Thomas Bernard,,,1
3708,Teddie,,,,,,,1
3709,Teijo Kinnunen,,fi,,,,,1
3712,Terminus,,,,,,,1
3713,Tero,,,,,,,1
3714,Testrauschen,Munich,de,,,,,1
3715,Test,,,,,,,1
3716,Texx Sound,,,,,,,1
3717,Tfinn,,,,,,,1
3718,The 909sadist,,,,,,,1
3719,The Ancient Mariner,,,,,,,1
3720,The Chief,,de,,,,,1
3721,The Clash,,,,,,,1
3722,The Dungeon Master,,,,,,,1
3723,The Fear,,se,,,,,1
3724,Thefear,,,,,,dupe of The Fear,1
3725,The Finn,,us,,Aaron James Grier,,,1
3726,The Floorfiller,,,,,,,1
3727,The Fox,,,,,,,1
3728,The Hacker,,,,,,,1
3729,The Judge,,gb,,Jolyon Vincent Myers,,,1
3730,The Mad Style,,,,,,,1
3731,The Menace,,,,,,,1
3732,The Minibosses,,,,,,No relevance to the demoscene.,1
3733,The Pazz,,,,,,,1
3734,The Provoker,,,,,,,1
3735,The Reflex,,,,,,,1
3736,The Samplemixers,,,,,,,1
3737,The Samplers,,,,,,"This is a group, not an author.",1
3738,Theseus,,fi,,Tomi Tiainen,,,1
3739,The Slaughter,,,,,,,1
3740,The Syndrom,,de,,Matthias Hartung,,,1
3741,The Unconsciousness,,de,,,,,1
3742,The Undertaker,,be,,Mario de Meyer,,,1
3743,The Union Demo,,,,,,,1
3744,Theweevil,,,,,,,
3745,The Weevil,,,,,,,1
3746,The Wiz,,se,,Ola Wolf,,,1
3747,Thomas,,,,,,,1
3748,Thomas E. Nielsen,,,,,,,1
3749,Thorsten Karwoth,,de,,,,,1
3750,Thorsten Orts,,,,,,,1
3751,Thorsten,,,,,,,1
3752,Thygrion,,,,,,,1
3753,Time Warper,,,,,,,1
3755,Tim N,,,,,,,1
3756,Timokl,,,,,,,1
3757,Timo Petmanson,,ee,,,,,1
3758,Tivurr,,dk,,Klaus Mulvad Nielsen,,,1
3759,TJOA,,,,,,,1
3760,Tme,,,,,,,1
3761,TNO,,,,,,,1
3762,Toal Nkor,,,,,,,1
3763,Tobbeo,,se,,Tobias Olofsson,,,1
3764,T.o.B,,fi,,Sami Räihä,,,1
3765,Toggle,,,,,,,1
3766,Tolo,,,,,,,1
3767,Tomas,,,,,,,1
3768,Tomasz Liebich,,pl,,,,,1
3769,Tonic,,fi,,Jetro Lauha,,,1
3770,Toni Welin and Juha Tikka,,,,,,,1
3771,Tonka,,gb,,Gareth Dolloway,,,1
3772,Tony Vera,,,,,,,1
3773,Toodeloo,,se,,Anders Nilsson,,,0
3774,Topy44,,de,,,,,1
3775,Torsten Gellrich,,,,,,,1
3776,Tose,,,,,,,1
3777,Tourach,,fi,,Juha Leinonen,,,1
3778,Tracker,,pl,,Wojtek Wojtkiewicz,,,1
3779,Tracne Master,,,,,,,1
3780,Trap,,dk,,Jesper Larsen,,,1
3782,Trash80,"San Diego, California USA",us,,Timothy Lamb,,,1
3783,Trashman,,fi,,,,,0
3787,Trayzor,,,,,,,1
3788,Trazzel,,,,,,,1
3789,Tren,,sk,,Zsolt Trencsenyi,,,1
3790,Trf,,,,,,,1
3791,Triadmill,,,,,,,1
3792,Tricktrax,,dk,,Martin Buch,,,1
3793,Trident,,se,,Adam Dunkels,,,1
3794,Tristan Lorach,,,,,,,1
3795,Trixal and zero,,,,,,,1
3796,Trixal,,no,,Jostein Dahl Gjelsvik,,,1
3797,Trixie,,cz,,Daniel Jedlička,,,1
3798,Mzero,,,,,,,1
3799,Patient Zero,,,,,,,1
3800,Troll,,us,,,,,1
3801,Tronic,,,,,,,1
3802,Troop,,nl,,Tommy van Leeuwen,,,1
3803,Tryoth,,,,,,,1
3805,TSR,,,,,,,1
3806,Tthe Reflex,,,,,,,1
3807,T-Tracker,,hr,,Tomislav Novak,,,1
3811,Turing Machine,,,,,,,1
3812,Tweetan,,,,,,,1
3813,Tweeter,,fi,,Oskari Sorri,,,1
3814,Twilight (de),,de,,Tim Theunissen,,,1
3815,Astradyne,,se,,Tobias Wilton,,,1
3816,TwiTerror,,us,,Josh Whelchel,,,1
3817,Tyrance,,,,,,,1
3818,Uccle,,,,,,,1
3819,Uctumi,,ar,,Esteban Palladino,,,1
3820,Ultranikki,,,,,,,1
3822,Uncle Ton,,,,,,,1
3823,Unison,,,,,,,1
3824,Unison Dk,,,,,,,
3825,Unison Fr,,,,,,,
3826,Unit a,,,,,,,1
3827,Unit E,,,,,,,1
3828,Unix,,be,,David Lovera,,,1
3829,Unixvers,,,,,,,1
3830,Unstandart,,,,,,,1
3831,"Hege8 [dupe, delete]",,,,,,,
3832,sys2074,Tokyo,jp,,Sascha Balkau,,,1
3833,Kjwise,Reykjavík ,IS,,Jóhann Haukur Gunnarsson,,,1
3834,Pinozulpo,,,,,,,1
3835,Shion Tanaka,,jp,,,,,1
3836,Szudi,,pl,,Szymon Szuchaja,,Member of Implexy and Amnesty.,1
3837,AmiGamer,,de,,Peer Bonzelius,,"Okay, I admit I didn't have a C64... I had a more or less exotic machine called ""Schneider"" in my home country (although on an international level, it's better known as ""Amstrad"").
Most of the C-64 games were converted to Amstrad, though - with the same (sometimes even a higher) sound quality.
My grandpa was a more or less famous piano player in Frankfurt (my home city in Germany) and left us an old piano on which I tried to play my favourite Amstrad games soundtracks. I never took any lessons, btw, I taught it to myself... frankly speaking, I can't even read or write notes or scores, but hey - neither could Chris Hülsbeck when he started to get into the business, and look where he is now! ;)
Anyway, after a couple years, I got my Amiga which really set a new benchmark regarding sound quality. By this time, I had already turned from piano to keyboards, workstations, synthesizers etc - basically everything that deals with synthetic music.
Even today, in the PC era, I'm still a huge fan of Amiga and Amstrad games, and with my equipment now allowing me to do much better cover versions of the soundtrack of my favouite games, I thought it would be a good idea to sign up here at Amigaremix and remix64 to share the results of my passion with the rest of the world.
So, if you love music the way I do or if you spent days (and nights) in front of your C64/Amiga/Amstrad/whatever like I did... then consider yourself member of the group of people i create my remixes for!",1
3838,mu6k,,ro,,,,,1
3839,PTY,,,,,,,1
3840,NPh4,,,,,,,1
3841,XxDUSTYxX,,,,,,,1
3842,Laín Coubert,,,,,,,1
3843,Dayta,,de,,,,,1
3844,Apple,,fi,,Antti Lehtonen,,,1
3845,Gibs,,fr,,Michael Gibs,,aka AntiHype,1
3846,SiNkRO,,es,,Javier Miranda Carpintero,,,1
3847,Ifadeo,Düsseldorf,de,,Michael Leier,,"aka X-Klang:
http://www.last.fm/music/X-Klang",1
3848,Kjetiln,,no,,Kjetil Nossum,,,1
3849,The Blastman,,,,,,,1
3851,glxblt,Varkaus,fi,,Ville Rastas,,"Being brought up in a family deeply involved with music, Ville Rastas
a.k.a ""Glxblt"" spent most of his childhood happily bashing both the keys
of his piano and his computer. However, as the young musician/geek
reached his puberty, things went horribly wrong. Despite the classical
training and responsible parenting, Glxblt developed an interest for
electronic music which later on evolved into full-blown love for techno
and especially drum'n'bass. Finding like-minded people in a small Finnish
city was practically impossible, but eventually it happened and Glxblt
made the first contact within the neighbouring town's rave scene and
coincidentally, the demoscene.

Since then the young junglist has honed his skills in producing and DJ'ing,
focusing on the darkest, techiest newschool drum'n'bass you can find without
forgetting about the rolling, danceable beats that define the genre.
Filling in the demand for harder, heavier drum'n'bass, Glxblt is a bundle
of big things just waiting to happen.",1
3852,elblanco,,us,,Mark Sanders,,"Sanders' history with music goes back to when he was 4 and saw Itzhak Perlman playing the violin. From that point on, he knew he was destined to become a violinist. At 6, his parents enrolled him in a piano school where he was selected to continue on with private lessons. At 9 he joined the local children's orchestra at his school finally getting his dream of playing the violin.

His time with the violin was a long, eventful and ultimately tragic one. While learning and developing his skills as a concert violinist, Sanders became concertmaster of three orchestras (his third and fourth year full symphonics and a selected chamber) and section leader of a fourth (Second violin, Prince William Youth Orchestra). These tenures were dramatic and culminated in 1995 with a tour of the Ural Mountain area in central Russia with a special chamber group and Quebec Province, Canada with a full symphonic. The Canadian tour ended with his orchestra winning a North American international symphonic orchestra competition where his group was the only U.S. based orchestra against a field of Canadian symphonies. He also participated in numerous trios, quartets and quintets and was guest concertmaster with a NYC based youth orchestra.

Despite these successes, his final two years of schooling were met with a great deal of pain. Finally, after 1995 Sanders could no longer play the violin and suffers from chronic neck pain and a mild arthritis to this day.

Fortunately, in his time with the symphonies, another musical interest had grabbed his attention, tracking. Sanders first started on the music scene composing music using an early version of ModEdit around 1992. After meeting with Ryan Cramer of the legendary U.S. demo group Renaissance, he was given an early version of Composer 669 and wrote several trial using this tracker. Later he graduated to the MultiTracker tracker written by Dan ""StarScream"" Goldstein of Renaissance. For a time, he worked closely with Phil Torelle (Darkwolf) during the period when Gravis Ultra Sound GUS tracking was common. After a short time learning the various aspects of multi-channel tracking, Sanders obtained an early copy of Scream Tracker III from members of Future Crew. It was during this time that he joined Kiwidog and Primal Scream and helped to form the initial trio of the infamous U.S. demo group Terraformer.

While a member of Terraformer, Sanders was his most prolific and produced hundreds of songs for demos (Hotel - Naid '96), intros (various), music disks (4 winds, various), games (an unpublished RPG and an unpublished racing game called Forge optioned by Bethesda Softworks) and solo releases. He grew a cult following over the years and influenced, coached (and was influenced and coached) other well known trackers such as Awesome (who later went on to make the Fast Tracker derivative Skale Tracker), LB, Vit-B, Stein, Coplan (StaticLine) and others. He also participated in numerous compos, placing consistently in the top 20. He won the Naid 96' 3channel chip tune compo with a novel 2-channel chiptune Dual Complex and placed well in the multi-channel compo. He won the '96 U.S. East-Coast Compo Retro (consisting of only U.S. based East Coast demo groups) 1-hour compo with Master of Madness and several other constrained rules compos (GC, chip, etc). ",1
3853,Malik Trey,"Kempten, Bayern",de,,,,,1
3854,Taxman,,se,,Gustav Taxén,,,1
3855,J Krafft,,se,,,,"Me like muzak. Old muzak. New muzak. Blue. Red. All colors and flavours!

Lately I've discovered the joy of isolating myself in the basement for weeks in a row, re-producing old c64 and Amiga tracks. When I am alone in my realm I need nothing from the outside world. Only beer. And snus. Ah, yes and my cat. I am lucky to have a very understanding wife who puts up with my neverending studio-sessions!

When I stumbled across remix64.com and RKO it brought such great memories from the glorious days. And well-produced memories, too! I could not believe that the scene was still so active and that people spent time recreating the tunes that we all used to love so much.",1
